Date,Ticker,Company_Name,Title,Cleaned_Content,Density_Ticker,Density_Company,Sentiment,Url,PublishedAt,Source
2025-01-23,AXP,American Express,and instructions,nextera energy verizon american express nyse axp report earnings friday earnings season continues spotlight companies set unveil financial results next chars,0.0,0.0625,0.0,https://www.investing.com/news/stock-market-news/and-instructions-93CH-3827936,2025-01-23T19:00:19Z,Investing.com
2025-01-23,AMT,American Tower,American Tower Co. (NYSE:AMT) Shares Sold by Diversify Advisory Services LLC,diversify advisory services llc trimmed holdings shares american tower co nyse amt free report fourth quarter according company recent form f chars,0.0,0.05555555555555555,0.1,https://www.etfdailynews.com/2025/01/23/american-tower-co-nyseamt-shares-sold-by-diversify-advisory-services-llc/,2025-01-23T09:08:02Z,ETF Daily News
2025-01-23,APH,Amphenol,Amphenol (NYSE:APH) Reaches New 1-Year High After Better-Than-Expected Earnings,amphenol co nyse aph get free report stock price reached new week high mid day trading wednesday company announced better expected quarterly earnings stock chars,0.0,0.030303030303030304,0.1827272727272727,https://www.etfdailynews.com/2025/01/23/amphenol-nyseaph-reaches-new-1-year-high-after-better-than-expected-earnings/,2025-01-23T06:13:09Z,ETF Daily News
2025-01-23,APH,Amphenol,Wealthcare Advisory Partners LLC Takes Position in Amphenol Co. (NYSE:APH),wealthcare advisory partners llc acquired new position shares amphenol co nyse aph free report th quarter according recent disclosure securities exchang chars,0.0,0.029411764705882353,0.1787878787878788,https://www.etfdailynews.com/2025/01/23/wealthcare-advisory-partners-llc-takes-position-in-amphenol-co-nyseaph/,2025-01-23T08:37:07Z,ETF Daily News
2025-01-23,ADI,Analog Devices,Cantor Fitzgerald Forecasts Analog Devices FY2025 Earnings,analog devices inc nasdaq adi free report cantor fitzgerald issued fy earnings per share eps estimates analog devices report released tuesday january st cantor fit chars,0.0,0.09090909090909091,0.4,https://www.etfdailynews.com/2025/01/23/cantor-fitzgerald-forecasts-analog-devices-fy2025-earnings/,2025-01-23T07:44:55Z,ETF Daily News
2025-01-23,AON,Aon,Aon plc (NYSE:AON) Receives $370.87 Consensus Price Target from Analysts,aon plc nyse aon get free report received consensus recommendation hold fourteen ratings firms currently covering company marketbeat reports one equities resear chars,0.03125,0.03125,0.2,https://www.etfdailynews.com/2025/01/23/aon-plc-nyseaon-receives-370-87-consensus-price-target-from-analysts/,2025-01-23T06:42:57Z,ETF Daily News
2025-01-23,AON,Aon,Diversify Advisory Services LLC Acquires Shares of 802 Aon plc (NYSE:AON),diversify advisory services llc bought new position aon plc nyse aon free report fourth quarter according recent f filing sec fund bought shares chars,0.02702702702702703,0.02702702702702703,0.08727272727272728,https://www.etfdailynews.com/2025/01/23/diversify-advisory-services-llc-acquires-shares-of-802-aon-plc-nyseaon/,2025-01-23T11:56:51Z,ETF Daily News
2025-01-23,AON,Aon,Diversify Wealth Management LLC Raises Position in Aon plc (NYSE:AON),diversify wealth management llc increased stake aon plc nyse aon free report th quarter according company recent form f filing securitie chars,0.027777777777777776,0.027777777777777776,0.2,https://www.etfdailynews.com/2025/01/23/diversify-wealth-management-llc-raises-position-in-aon-plc-nyseaon/,2025-01-23T11:56:51Z,ETF Daily News
2025-01-23,APO,Apollo Global Management,"Diversify Advisory Services LLC Acquires 563 Shares of Apollo Global Management, Inc. (NYSE:APO)",diversify advisory services llc grew holdings shares apollo global management inc nyse apo free report fourth quarter holdingschannel reports fund owned sh chars,0.0,0.06060606060606061,0.13333333333333333,https://www.etfdailynews.com/2025/01/23/diversify-advisory-services-llc-acquires-563-shares-of-apollo-global-management-inc-nyseapo/,2025-01-23T09:57:16Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Black Diamond Financial LLC Boosts Stake in Apple Inc. (NASDAQ:AAPL),black diamond financial llc grew stake shares apple inc nasdaq aapl free report rd quarter according company recent f filing sec chars,0.0,0.05263157894736842,0.026666666666666672,https://www.etfdailynews.com/2025/01/23/black-diamond-financial-llc-boosts-stake-in-apple-inc-nasdaqaapl/,2025-01-23T08:41:03Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,ING Groep NV Decreases Stake in Apple Inc. (NASDAQ:AAPL),ing groep nv lowered stake shares apple inc nasdaq aapl free report rd quarter according company recent filing sec fund owned chars,0.0,0.05128205128205128,0.10000000000000002,https://www.etfdailynews.com/2025/01/23/ing-groep-nv-decreases-stake-in-apple-inc-nasdaqaapl/,2025-01-23T08:41:04Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,"Impax Asset Management Group plc Sells 20,057 Shares of Apple Inc. (NASDAQ:AAPL)",impax asset management group plc decreased stake shares apple inc nasdaq aapl free report rd quarter according recent f filing sec firm chars,0.0,0.05263157894736842,-0.06000000000000001,https://www.etfdailynews.com/2025/01/23/impax-asset-management-group-plc-sells-20057-shares-of-apple-inc-nasdaqaapl/,2025-01-23T08:04:44Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Lummis Asset Management LP Has $9.67 Million Holdings in Apple Inc. (NASDAQ:AAPL),lummis asset management lp grew position shares apple inc nasdaq aapl free report rd quarter according company recent form f filing secur chars,0.0,0.05263157894736842,0.2,https://www.etfdailynews.com/2025/01/23/lummis-asset-management-lp-has-9-67-million-holdings-in-apple-inc-nasdaqaapl/,2025-01-23T08:41:01Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,"Dearborn Partners LLC Sells 21,321 Shares of Apple Inc. (NASDAQ:AAPL)",dearborn partners llc reduced holdings shares apple inc nasdaq aapl free report rd quarter holdingschannel reports institutional investor owned shares chars,0.0,0.06451612903225806,0.4,https://www.etfdailynews.com/2025/01/23/dearborn-partners-llc-sells-21321-shares-of-apple-inc-nasdaqaapl/,2025-01-23T08:41:05Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Broderick Brian C Lowers Holdings in Apple Inc. (NASDAQ:AAPL),broderick brian c decreased position shares apple inc nasdaq aapl free report rd quarter according recent filing securities exchange commi chars,0.0,0.05714285714285714,0.0,https://www.etfdailynews.com/2025/01/23/broderick-brian-c-lowers-holdings-in-apple-inc-nasdaqaapl/,2025-01-23T08:41:00Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Apple Inc. (NASDAQ:AAPL) is MeadowBrook Investment Advisors LLC’s Largest Position,meadowbrook investment advisors llc decreased holdings apple inc nasdaq aapl free report third quarter according recent filing securities exchange chars,0.0,0.06060606060606061,0.0,https://www.etfdailynews.com/2025/01/23/apple-inc-nasdaqaapl-is-meadowbrook-investment-advisors-llcs-largest-position/,2025-01-23T08:41:04Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,"Neumann Capital Management LLC Sells 2,496 Shares of Apple Inc. (NASDAQ:AAPL)",neumann capital management llc cut stake shares apple inc nasdaq aapl free report third quarter holdingschannel com reports institutional investor owned sha chars,0.0,0.0625,0.2,https://www.etfdailynews.com/2025/01/23/neumann-capital-management-llc-sells-2496-shares-of-apple-inc-nasdaqaapl/,2025-01-23T08:41:00Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Apple Inc. (NASDAQ:AAPL) Stock Position Cut by McGinn Penninger Investment Management Inc.,mcginn penninger investment management inc cut stake shares apple inc nasdaq aapl free report third quarter holdings channel com reports institutional investor ow chars,0.0,0.09375,0.2,https://www.etfdailynews.com/2025/01/23/apple-inc-nasdaqaapl-stock-position-cut-by-mcginn-penninger-investment-management-inc/,2025-01-23T08:41:01Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Black Swift Group LLC Sells 54 Shares of Apple Inc. (NASDAQ:AAPL),black swift group llc trimmed position shares apple inc nasdaq aapl free report third quarter according recent filing securities exchange c chars,0.0,0.05555555555555555,0.05833333333333334,https://www.etfdailynews.com/2025/01/23/black-swift-group-llc-sells-54-shares-of-apple-inc-nasdaqaapl/,2025-01-23T08:40:58Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Apple Inc. (NASDAQ:AAPL) Stake Lifted by Palo Alto Wealth Advisors LLC,palo alto wealth advisors llc lifted stake shares apple inc nasdaq aapl free report rd quarter according company recent f filing sec chars,0.0,0.05263157894736842,0.10000000000000002,https://www.etfdailynews.com/2025/01/23/apple-inc-nasdaqaapl-stake-lifted-by-palo-alto-wealth-advisors-llc/,2025-01-23T08:41:00Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Apple (NASDAQ:AAPL) Shares Gap Down After Analyst Downgrade,apple inc nasdaq aapl get free report stock price gapped market opened tuesday barclays lowered price target stock stock chars,0.0,0.05555555555555555,0.4,https://www.etfdailynews.com/2025/01/23/apple-nasdaqaapl-shares-gap-down-after-analyst-downgrade/,2025-01-23T06:11:04Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Apple (NASDAQ:AAPL) Rating Lowered to “Hold” at Loop Capital,apple nasdaq aapl get free report downgraded equities research analysts loop capital buy rating hold rating research note issued tuesday marketbeat reports chars,0.0,0.02857142857142857,0.4,https://www.etfdailynews.com/2025/01/23/apple-nasdaqaapl-rating-lowered-to-hold-at-loop-capital/,2025-01-23T07:25:03Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,Apple (NASDAQ:AAPL) Given “Buy” Rating at Needham & Company LLC,apple nasdaq aapl get free report stock buy rating reiterated equities research analysts needham amp company llc report released tuesday benzinga reports present chars,0.0,0.03125,0.2,https://www.etfdailynews.com/2025/01/23/apple-nasdaqaapl-given-buy-rating-at-needham-company-llc/,2025-01-23T07:25:03Z,ETF Daily News
2025-01-23,AAPL,Apple Inc.,JPMorgan Chase & Co. Lowers Apple (NASDAQ:AAPL) Price Target to $260.00,apple nasdaq aapl get free report price objective lowered investment analysts jpmorgan chase amp co note issued investors tuesday marketbeat r chars,0.0,0.02857142857142857,0.2,https://www.etfdailynews.com/2025/01/23/jpmorgan-chase-co-lowers-apple-nasdaqaapl-price-target-to-260-00/,2025-01-23T07:25:03Z,ETF Daily News
2025-01-23,AMAT,Applied Materials,"Why Is Applied Materials, Inc. (AMAT) Among the Best Semiconductor Stocks to Buy for the AI Boom?",recently compiled list best semiconductor stocks buy ai boom article going take look applied materials inc nasdaq amat stands chars,0.0,0.02564102564102564,0.5,https://finance.yahoo.com/news/why-applied-materials-inc-amat-005337670.html,2025-01-23T00:53:37Z,Yahoo Entertainment
2025-01-23,AMAT,Applied Materials,Cantor Fitzgerald Predicts AMAT FY2025 Earnings,applied materials inc nasdaq amat free report analysts cantor fitzgerald issued fy eps estimates applied materials research report issued clients investors tue chars,0.0,0.09090909090909091,0.4,https://www.etfdailynews.com/2025/01/23/cantor-fitzgerald-predicts-amat-fy2025-earnings/,2025-01-23T07:27:06Z,ETF Daily News
2025-01-23,AMAT,Applied Materials,"Applied Materials to Report Fiscal First Quarter 2025 Results on February 13, 2025",santa clara calif jan globe newswire applied materials inc today announced hold fiscal first quarter earnings conference call thursday feb chars,0.0,0.02857142857142857,0.25,https://www.globenewswire.com/news-release/2025/01/23/3014180/0/en/Applied-Materials-to-Report-Fiscal-First-Quarter-2025-Results-on-February-13-2025.html,2025-01-23T12:30:00Z,GlobeNewswire
2025-01-23,APTV,Aptiv,Aptiv PLC (NYSE:APTV) Receives $84.29 Average PT from Brokerages,shares aptiv plc nyse aptv get free report earned consensus recommendation moderate buy nineteen analysts covering company marketbeat com reports two invest chars,0.0,0.03125,0.2,https://www.etfdailynews.com/2025/01/23/aptiv-plc-nyseaptv-receives-84-29-average-pt-from-brokerages/,2025-01-23T07:17:34Z,ETF Daily News
2025-01-23,ANET,Arista Networks,Use Options Leverage To Invest In Streaking Arista Stock,arista networks anet saw massive move wednesday rising time high arista specializes cloud networking solutions data centers high performance computing environments chars,0.0,0.1,0.10666666666666667,https://www.investors.com/research/options/arista-networks-anet-stock-option-trading/,2025-01-23T13:07:05Z,Investor's Business Daily
2025-01-23,T,AT&T,"Today’s Rental was chosen for the location and the kitchen, obviously",rental located st nw near th st nw craigslist ad says br ft bright sq ft br basement dc logan circle dupont u street sunniest basement apartmen chars,0.02564102564102564,0.0,0.4,https://www.popville.com/2025/01/todays-rental-was-chosen-for-the-location-and-the-kitchen-obviously/,2025-01-23T19:00:37Z,PoPville
2025-01-23,ATO,Atmos Energy,"Merit Financial Group LLC Acquires 1,082 Shares of Atmos Energy Co. (NYSE:ATO)",merit financial group llc grew stake atmos energy co nyse ato free report th quarter according company recent f filing securities e chars,0.0,0.05263157894736842,0.13333333333333333,https://www.etfdailynews.com/2025/01/23/merit-financial-group-llc-acquires-1082-shares-of-atmos-energy-co-nyseato/,2025-01-23T08:45:49Z,ETF Daily News
2025-01-23,AVB,AvalonBay Communities,"Park Avenue Securities LLC Trims Stake in AvalonBay Communities, Inc. (NYSE:AVB)",park avenue securities llc cut stake avalonbay communities inc nyse avb free report th quarter according recent disclosure securities exchange c chars,0.0,0.02857142857142857,0.2,https://www.etfdailynews.com/2025/01/23/park-avenue-securities-llc-trims-stake-in-avalonbay-communities-inc-nyseavb/,2025-01-23T08:21:27Z,ETF Daily News
2025-01-23,BKR,Baker Hughes,Diversify Advisory Services LLC Takes Position in Baker Hughes (NASDAQ:BKR),diversify advisory services llc purchased new position shares baker hughes nasdaq bkr free report fourth quarter holdingschannel com reports firm purchased shares th chars,0.0,0.0625,0.08409090909090909,https://www.etfdailynews.com/2025/01/23/diversify-advisory-services-llc-takes-position-in-baker-hughes-nasdaqbkr/,2025-01-23T09:07:37Z,ETF Daily News
2025-01-23,BAC,Bank of America,Trump challenges BofA CEO Moynihan: 'I hope you start opening your bank to conservatives',president donald trump confronted bank america bac ceo brian moynihan thursday claim gaining traction conservative circles customers de banked personal belief chars,0.0,0.0967741935483871,0.0,https://biztoc.com/x/21b9ab36b3cb0cc8,2025-01-23T19:17:26Z,Biztoc.com
2025-01-23,BDX,Becton Dickinson,BD and Biosero Collaborate to Enable Robotic Integration with Flow Cytometers Used in Drug Discovery and Development,franklin lakes n j amp san diego business wire bd becton dickinson company nyse bdx leading global medical technology company biosero developer laboratory automation chars,0.0,0.034482758620689655,0.0,https://www.investing.com/news/press-releases/bd-and-biosero-collaborate-to-enable-robotic-integration-with-flow-cytometers-used-in-drug-discovery-and-development-93CH-3826726,2025-01-23T11:48:05Z,Investing.com
2025-01-23,BRK.B,Berkshire Hathaway,32.1% of Warren Buffett's $295 Billion Portfolio Is Invested in 4 Artificial Intelligence (AI) Stocks,invested berkshire hathaway nyse brk nyse brk b warren buffett became ceo would million today investment amp p would h chars,0.0,0.05714285714285714,0.0,https://biztoc.com/x/3b24cddf896a4acb,2025-01-23T10:27:38Z,Biztoc.com
2025-01-23,BBY,Best Buy,Morgan Stanley Has Lowered Expectations for Best Buy (NYSE:BBY) Stock Price,best buy nyse bby get free report target price cut research analysts morgan stanley report released tuesday benzinga reports brokerage currently chars,0.0,0.058823529411764705,0.4666666666666666,https://www.etfdailynews.com/2025/01/23/morgan-stanley-has-lowered-expectations-for-best-buy-nysebby-stock-price/,2025-01-23T07:45:02Z,ETF Daily News
2025-01-23,BBY,Best Buy,"HB Wealth Management LLC Raises Stock Holdings in Best Buy Co., Inc. (NYSE:BBY)",hb wealth management llc raised position shares best buy co inc nyse bby free report th quarter according recent form f filing securities chars,0.0,0.05128205128205128,0.4666666666666666,https://www.etfdailynews.com/2025/01/23/hb-wealth-management-llc-raises-stock-holdings-in-best-buy-co-inc-nysebby/,2025-01-23T08:39:09Z,ETF Daily News
2025-01-23,BBY,Best Buy,"Best Buy Co., Inc. (NYSE:BBY) Given Consensus Rating of “Moderate Buy” by Brokerages",shares best buy co inc nyse bby get free report earned consensus rating moderate buy nineteen brokerages covering firm marketbeat reports one equities chars,0.0,0.05714285714285714,0.3,https://www.etfdailynews.com/2025/01/23/best-buy-co-inc-nysebby-given-consensus-rating-of-moderate-buy-by-brokerages/,2025-01-23T09:19:06Z,ETF Daily News
2025-01-23,BIIB,Biogen,FDA and EMA Accept Applications for Higher Dose Regimen of Nusinersen in SMA,cambridge mass jan globe newswire biogen inc nasdaq biib announced u food drug administration fda accepted companys supplemental new drug application chars,0.0,0.03125,0.13636363636363635,https://www.globenewswire.com/news-release/2025/01/23/3014181/0/en/FDA-and-EMA-Accept-Applications-for-Higher-Dose-Regimen-of-Nusinersen-in-SMA.html,2025-01-23T12:30:00Z,GlobeNewswire
2025-01-23,BA,Boeing,Boeing sees $3.5B cash flow loss due to labor strikes and layoffs in the fourth quarter,boeing ba reported preliminary fourth quarter results thursday bell estimating whopping billion operating cash flow loss due effects iam international associatio chars,0.0,0.03125,-0.041666666666666664,https://finance.yahoo.com/news/boeing-sees-35b-cash-flow-loss-due-to-labor-strikes-and-layoffs-in-the-fourth-quarter-222810747.html,2025-01-23T22:28:10Z,Yahoo Entertainment
2025-01-23,BKNG,Booking Holdings,Cantor Fitzgerald Weighs in on Booking FY2025 Earnings,booking holdings inc nasdaq bkng free report investment analysts cantor fitzgerald issued fy earnings per share eps estimates booking research note issued investors chars,0.0,0.09090909090909091,0.4,https://www.etfdailynews.com/2025/01/23/cantor-fitzgerald-weighs-in-on-booking-fy2025-earnings/,2025-01-23T07:27:07Z,ETF Daily News
2025-01-23,BWA,BorgWarner,BorgWarner Inc. (NYSE:BWA) Shares Bought by Merit Financial Group LLC,merit financial group llc raised position borgwarner inc nyse bwa free report th quarter according recent filing sec firm owned shares chars,0.0,0.02702702702702703,0.020000000000000007,https://www.etfdailynews.com/2025/01/23/borgwarner-inc-nysebwa-shares-bought-by-merit-financial-group-llc/,2025-01-23T09:19:20Z,ETF Daily News
2025-01-23,BSX,Boston Scientific,Ameritas Advisory Services LLC Takes Position in Boston Scientific Co. (NYSE:BSX),ameritas advisory services llc bought new position shares boston scientific co nyse bsx free report th quarter according company recent filing se chars,0.0,0.05555555555555555,0.1787878787878788,https://www.etfdailynews.com/2025/01/23/ameritas-advisory-services-llc-takes-position-in-boston-scientific-co-nysebsx/,2025-01-23T08:55:20Z,ETF Daily News
2025-01-23,BMY,Bristol Myers Squibb,William Blair Issues Optimistic Estimate for BMY Earnings,bristol myers squibb nyse bmy free report research analysts william blair upped q earnings estimates bristol myers squibb report released tuesday january st willi chars,0.0,0.0625,0.4,https://www.etfdailynews.com/2025/01/23/william-blair-issues-optimistic-estimate-for-bmy-earnings/,2025-01-23T06:39:06Z,ETF Daily News
2025-01-23,BRO,Brown & Brown,"HB Wealth Management LLC Has $628,000 Stake in Brown & Brown, Inc. (NYSE:BRO)",hb wealth management llc grew stake shares brown amp brown inc nyse bro free report fourth quarter according company recent disclosure chars,0.0,0.02702702702702703,0.13333333333333333,https://www.etfdailynews.com/2025/01/23/hb-wealth-management-llc-has-628000-stake-in-brown-brown-inc-nysebro/,2025-01-23T08:39:08Z,ETF Daily News
2025-01-23,BG,Bunge Global,Bunge Global (NYSE:BG) Downgraded to “Equal Weight” Rating by Barclays,bunge global nyse bg get free report downgraded research analysts barclays overweight rating equal weight rating research note issued investors tuesday mar chars,0.0,0.05714285714285714,0.13333333333333333,https://www.etfdailynews.com/2025/01/23/bunge-global-nysebg-downgraded-to-equal-weight-rating-by-barclays/,2025-01-23T07:44:56Z,ETF Daily News
2025-01-23,CDNS,Cadence Design Systems,"Cadence Design Systems, Inc. (NASDAQ:CDNS) Shares Acquired by UMB Bank n.a.",umb bank n lifted holdings cadence design systems inc nasdaq cdns free report fourth quarter according recent filing securities exchange comm chars,0.0,0.05714285714285714,0.13333333333333333,https://www.etfdailynews.com/2025/01/23/cadence-design-systems-inc-nasdaqcdns-shares-acquired-by-umb-bank-n-a/,2025-01-23T11:18:54Z,ETF Daily News
2025-01-23,COF,Capital One,Is Something Big About to Happen To This Bank Stock?,institutions bullish capital one nyse cof late yesterday firm picked million worth cof february calls tells us firm bullish believing underl chars,0.02857142857142857,0.05714285714285714,-0.1,https://biztoc.com/x/eb8bfab4ac256c03,2025-01-23T19:17:33Z,Biztoc.com
2025-01-23,COF,Capital One,Diversify Advisory Services LLC Sells 386 Shares of Capital One Financial Co. (NYSE:COF),diversify advisory services llc lessened stake capital one financial co nyse cof fourth quarter according company recent f filing securities chars,0.0,0.05714285714285714,0.0,https://www.etfdailynews.com/2025/01/23/diversify-advisory-services-llc-sells-386-shares-of-capital-one-financial-co-nysecof/,2025-01-23T13:08:51Z,ETF Daily News
